disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh
2258,1999-04-20T00:00:00.000Z,FL-FIRES 04/13/99,1999-04-13T00:00:00.000Z,,Fire Suppression,FL,Florida                       ,Fire,1999-04-30T00:00:00.000Z,2005-01-26T00:00:00.000Z,2004-12-21T00:00:00.000Z,4c604976b114dda2531af2f600c9e301,2018-03-09T18:42:01.161Z
1272,1999-05-04T00:00:00.000Z,"OK, TORNADOES 5/3/99",1999-05-03T00:00:00.000Z,1999-05-04T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Tornado,1999-05-04T00:00:00.000Z,2010-08-31T00:00:00.000Z,2010-08-27T00:00:00.000Z,7fc562964bf9d5db60a5149c8461e13d,2018-03-09T18:42:01.147Z
1262,1999-01-19T00:00:00.000Z,"SEVERE STORMS, TORNADOES AND HIGH WINDS",1999-01-17T00:00:00.000Z,1999-02-01T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Severe Storm(s),1999-01-19T00:00:00.000Z,2013-08-14T00:00:00.000Z,2007-07-03T00:00:00.000Z,23f41e45351b2358f2487a9c8bd95f39,2018-03-09T18:42:01.150Z
1263,1999-01-21T00:00:00.000Z,ME - FLOODING 10/16/98,1998-10-08T00:00:00.000Z,1998-10-11T00:00:00.000Z,Major Disaster,ME,Maine                         ,Severe Storm(s),1999-01-27T00:00:00.000Z,2004-10-08T00:00:00.000Z,2004-09-29T00:00:00.000Z,2cb8676344ff58b7a786841415667a47,2018-03-09T18:42:01.154Z
2250,1999-04-13T00:00:00.000Z,TN - WILDFIRES 4/13/99,1999-04-13T00:00:00.000Z,,Fire Suppression,TN,Tennessee                     ,Fire,1999-04-30T00:00:00.000Z,2001-09-09T00:00:00.000Z,2001-07-16T00:00:00.000Z,4ec89edaba82c8af698b2c6e10898ed8,2018-03-09T18:42:01.153Z
1245,1998-09-23T00:00:00.000Z,HURRICANE GEORGES - TEXAS,1998-09-09T00:00:00.000Z,1998-10-05T00:00:00.000Z,Major Disaster,TX,Texas                         ,Severe Storm(s),1998-10-28T00:00:00.000Z,2005-09-16T00:00:00.000Z,2005-08-25T00:00:00.000Z,89922c6decea668681feb4423e3ffb55,2018-03-09T18:42:01.158Z
1251,1998-10-01T00:00:00.000Z,HURRICANE GEORGES,1998-09-25T00:00:00.000Z,1998-10-05T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Hurricane,1999-02-26T00:00:00.000Z,2013-10-30T00:00:00.000Z,2013-09-27T00:00:00.000Z,ce800cb69fc64083f29c28516e642181,2018-03-09T18:42:01.156Z
3139,1999-04-27T00:00:00.000Z,FL-FIRES 04/15/99,1999-04-15T00:00:00.000Z,1999-05-25T00:00:00.000Z,Emergency,FL,Florida                       ,Fire,1999-04-27T00:00:00.000Z,2004-04-23T00:00:00.000Z,2004-04-14T00:00:00.000Z,fbbe466e93cc89f4c5d45eda61027611,2018-03-09T18:42:01.161Z
1241,1998-09-04T00:00:00.000Z, HURRICANE EARL,1998-09-03T00:00:00.000Z,1998-09-03T00:00:00.000Z,Major Disaster,FL,Florida                       ,Hurricane,1999-02-24T00:00:00.000Z,2004-03-23T00:00:00.000Z,2004-02-18T00:00:00.000Z,b404174897b90a28d9ae8080d7d486b9,2018-03-09T18:42:01.159Z
2245,1998-09-08T00:00:00.000Z,POTOSI FIRE,1998-09-08T00:00:00.000Z,1998-09-10T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-11-20T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,7a1c222d6a3e9c0151675f24f057d040,2018-03-09T18:42:01.179Z
3130,1998-09-21T00:00:00.000Z,HURRICANE GEORGES (DIRECT FEDERAL ASSIST FIRST 72 HRS),1998-09-20T00:00:00.000Z,1998-09-20T00:00:00.000Z,Emergency,PR,Puerto Rico                   ,Hurricane,1998-09-22T00:00:00.000Z,2005-09-30T00:00:00.000Z,2005-09-16T00:00:00.000Z,cba9f2aa6c4fc8f319aca741dc57d461,2018-03-09T18:42:01.179Z
1261,1999-01-15T00:00:00.000Z,RIV-SEVERE WINTER WX 12/23/98,1998-12-23T00:00:00.000Z,1998-12-29T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm(s),1999-01-15T00:00:00.000Z,2008-09-12T00:00:00.000Z,2008-08-19T00:00:00.000Z,9e292ce3c780a5debefc0da72ddca12f,2018-03-09T18:42:01.183Z
1265,1999-01-25T00:00:00.000Z,"SEVERE WINTER STORMS, ICE AND FREEZING RAIN",1998-12-23T00:00:00.000Z,1998-12-26T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Severe Ice Storm,1999-01-23T00:00:00.000Z,2010-09-28T00:00:00.000Z,2010-09-21T00:00:00.000Z,f5f70413fbadcf28448ed29c7e2c4d87,2018-03-09T18:42:01.182Z
3129,1998-09-21T00:00:00.000Z,HURRICANE GEORGES (DIRECT FEDERAL ASSIST FIRST 72 HRS),1998-09-21T00:00:00.000Z,1998-09-22T00:00:00.000Z,Emergency,VI,Virgin Islands of the U.S.    ,Hurricane,1998-09-22T00:00:00.000Z,2003-03-24T00:00:00.000Z,2003-02-27T00:00:00.000Z,55ec33499602908ab8b03af289ca0865,2018-03-09T18:42:01.186Z
1248,1998-09-24T00:00:00.000Z,HURRICANE GEORGES - 18 SEP 98,1998-09-19T00:00:00.000Z,1998-09-22T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.    ,Hurricane,1999-02-25T00:00:00.000Z,2011-09-07T00:00:00.000Z,2011-06-07T00:00:00.000Z,c0a87363f61999b64b64e99882181529,2018-03-09T18:42:01.185Z
2256,1999-04-18T00:00:00.000Z,FL-FIRES 04/13/99,1999-04-13T00:00:00.000Z,,Fire Suppression,FL,Florida                       ,Fire,1999-04-29T00:00:00.000Z,2003-04-16T00:00:00.000Z,2002-07-26T00:00:00.000Z,cb7d8c04905fcf2a77bbf2acc53be35e,2018-03-09T18:42:01.189Z
2259,1999-04-21T00:00:00.000Z,FL-FIRES 04/13/99,1999-04-13T00:00:00.000Z,,Fire Suppression,FL,Florida                       ,Fire,1999-04-30T00:00:00.000Z,2003-04-16T00:00:00.000Z,2002-07-26T00:00:00.000Z,590c2cbe943154f6922b41c86805f83b,2018-03-09T18:42:01.188Z
1257,1998-10-21T00:00:00.000Z,TX-FLOODING 10/18/98,1998-10-17T00:00:00.000Z,1998-11-15T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1998-10-21T00:00:00.000Z,2013-08-19T00:00:00.000Z,2012-06-19T00:00:00.000Z,1d7a6c58aee16a1f03c26cf947f56c77,2018-03-09T18:42:01.192Z
1260,1999-01-15T00:00:00.000Z,SEVERE WINTER STORM,1998-12-23T00:00:00.000Z,1998-12-29T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Severe Storm(s),1998-10-20T00:00:00.000Z,2010-08-30T00:00:00.000Z,2010-08-24T00:00:00.000Z,2c553740a8d5af9e4bd6412cc7b9b232,2018-03-09T18:42:01.191Z
1242,1998-09-04T00:00:00.000Z,HURRICANE BONNIE,1998-08-25T00:00:00.000Z,1998-09-01T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Hurricane,1999-02-24T00:00:00.000Z,2005-06-03T00:00:00.000Z,2005-05-20T00:00:00.000Z,0c51493d72d05b4d3eb2b9cc7a1f08e3,2018-03-09T18:42:01.195Z
2247,1998-09-09T00:00:00.000Z,SUGARLOAF CREEK FIRE   (LEFLORE),1998-09-09T00:00:00.000Z,1998-09-12T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1998-11-20T00:00:00.000Z,2003-02-28T00:00:00.000Z,2001-02-01T00:00:00.000Z,4e057a560b26c7d297e6108c536ca2af,2018-03-09T18:42:01.194Z
2248,1998-09-25T00:00:00.000Z,TUCANNON FIRE   (COLUMBIA),1998-09-25T00:00:00.000Z,1998-09-25T00:00:00.000Z,Fire Suppression,WA,Washington                    ,Fire,1998-11-20T00:00:00.000Z,2003-02-04T00:00:00.000Z,2002-12-27T00:00:00.000Z,b66637b33c28a5ae90cca51f5fa7813a,2018-03-09T18:42:01.178Z
2241,1998-09-04T00:00:00.000Z,LINDALE FIRE,1998-09-04T00:00:00.000Z,1998-09-05T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-11-20T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,32717b6709b12853871e6b450a693a45,2018-03-09T18:42:01.180Z
3138,1999-03-10T00:00:00.000Z,SNOW,1999-03-03T00:00:00.000Z,1999-03-06T00:00:00.000Z,Emergency,NY,New York                      ,Snow,1999-03-15T00:00:00.000Z,2005-09-16T00:00:00.000Z,2005-09-07T00:00:00.000Z,1a9e63aae1b67ca03b42c2877b29bc01,2018-03-09T18:42:01.181Z
1259,1998-11-06T00:00:00.000Z,TROPICAL STORM MITCH,1998-11-04T00:00:00.000Z,1998-11-05T00:00:00.000Z,Major Disaster,FL,Florida                       ,Severe Storm(s),1999-03-02T00:00:00.000Z,2010-06-25T00:00:00.000Z,2010-06-22T00:00:00.000Z,04ef0a23e20cd8d78de2dfdc1eb27dc4,2018-03-09T18:42:01.183Z
1249,1998-09-28T00:00:00.000Z,HURRICANE GEORGES ,1998-09-25T00:00:00.000Z,1998-10-07T00:00:00.000Z,Major Disaster,FL,Florida                       ,Hurricane,1999-02-26T00:00:00.000Z,2013-03-26T00:00:00.000Z,2013-03-19T00:00:00.000Z,1c49ca72a7502ab4c397d6a71aeaa576,2018-03-09T18:42:01.184Z
2244,1998-09-05T00:00:00.000Z,SPEEGLEVILLE FIRE,1998-09-05T00:00:00.000Z,1998-09-05T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-11-20T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,34442388ea5cbbd2e10b5734fdf8bdab,2018-03-09T18:42:01.186Z
1274,1999-05-06T00:00:00.000Z,"TX, TORNADO 5/4/99",1999-05-04T00:00:00.000Z,1999-05-04T00:00:00.000Z,Major Disaster,TX,Texas                         ,Tornado,1999-05-06T00:00:00.000Z,2011-09-07T00:00:00.000Z,2011-08-22T00:00:00.000Z,aa52b7946946b8a1187f52447e094e80,2018-03-09T18:42:01.188Z
2253,1999-04-15T00:00:00.000Z,FL-FIRES 04/13/99,1999-04-13T00:00:00.000Z,,Fire Suppression,FL,Florida                       ,Fire,1999-04-29T00:00:00.000Z,2005-01-26T00:00:00.000Z,2004-12-21T00:00:00.000Z,9af795fd7e7eb1384493773cbc4e24b4,2018-03-09T18:42:01.189Z
1264,1999-01-21T00:00:00.000Z,SEVERE ICE STORM,1998-12-22T00:00:00.000Z,1998-12-28T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Severe Storm(s),1999-01-20T00:00:00.000Z,2003-10-03T00:00:00.000Z,2003-09-24T00:00:00.000Z,d197e4342f56587cd7d7056fe56d38e6,2018-03-09T18:42:01.191Z
1252,1998-10-05T00:00:00.000Z,WA STORMS & FLOODING 5/26/98,1998-05-26T00:00:00.000Z,1998-05-29T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Storm(s),1999-02-26T00:00:00.000Z,2003-02-04T00:00:00.000Z,2003-01-08T00:00:00.000Z,63b7f5fae7f32faa7dab74354f756c76,2018-03-09T18:42:01.192Z
1246,1998-09-23T00:00:00.000Z,HURRICANE GEORGES/TS FRANCES,1998-09-09T00:00:00.000Z,1998-10-04T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Hurricane,1999-02-25T00:00:00.000Z,2016-03-02T00:00:00.000Z,2016-02-24T00:00:00.000Z,7f377faecfb665b8c17af8be502139e1,2018-03-09T18:42:01.194Z
1243,1998-09-04T00:00:00.000Z,HURRICANE BONNIE,1998-08-25T00:00:00.000Z,1998-09-01T00:00:00.000Z,Major Disaster,SC,South Carolina                ,Hurricane,1999-02-24T00:00:00.000Z,2005-07-15T00:00:00.000Z,2005-06-28T00:00:00.000Z,eb416ea305d6a1fd23ace8da8bdeb6c3,2018-03-09T18:42:01.196Z
1250,1998-09-30T00:00:00.000Z,HURRICANE GEORGES - 18 SEP 98,1998-09-25T00:00:00.000Z,1998-10-06T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Hurricane,1999-02-26T00:00:00.000Z,2008-09-12T00:00:00.000Z,2008-08-19T00:00:00.000Z,6b708aba7c7f2e379e87b031ec0b28ca,2018-03-09T18:42:01.177Z
2237,1998-09-03T00:00:00.000Z,BALL PARK FIRE   (COWLITZ),1998-09-03T00:00:00.000Z,1998-09-03T00:00:00.000Z,Fire Suppression,WA,Washington                    ,Fire,1998-11-20T00:00:00.000Z,2003-07-16T00:00:00.000Z,2003-05-15T00:00:00.000Z,24b41bec07c31f55c74cf34799a4b0f1,2018-03-09T18:42:01.181Z
1254,1998-10-14T00:00:00.000Z,"SEVERE STORMS, FLOODING AND TORNADOES",1998-10-01T00:00:00.000Z,1998-10-08T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm(s),1999-03-01T00:00:00.000Z,2007-01-19T00:00:00.000Z,2007-01-08T00:00:00.000Z,939a1a4ec4558cdba8b6633d2a33732c,2018-03-09T18:42:01.184Z
2240,1998-09-04T00:00:00.000Z,FRONTAGE FIRE,1998-09-04T00:00:00.000Z,1998-09-04T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-11-20T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,843b86cd84941cc2a47889abf496f08d,2018-03-09T18:42:01.187Z
1268,1999-02-17T00:00:00.000Z,WY - WINTER STORM  10/5/98,1998-10-05T00:00:00.000Z,1998-10-09T00:00:00.000Z,Major Disaster,WY,Wyoming                       ,Severe Ice Storm,1999-02-17T00:00:00.000Z,2009-01-30T00:00:00.000Z,2004-02-18T00:00:00.000Z,e4bc6e4ec530b1037017c9cada913397,2018-03-09T18:42:01.190Z
3132,1998-09-28T00:00:00.000Z,HURRICANE GEORGES,1998-09-28T00:00:00.000Z,1998-10-05T00:00:00.000Z,Emergency,MS,Mississippi                   ,Hurricane,1998-09-29T00:00:00.000Z,2012-05-11T00:00:00.000Z,2012-05-09T00:00:00.000Z,746af7afa86a4ee6278945a5d24d4b3d,2018-03-09T18:42:01.193Z
2236,1998-08-25T00:00:00.000Z,MOLOKAI FIRE 98  (MAUI),1998-08-25T00:00:00.000Z,1998-08-25T00:00:00.000Z,Fire Suppression,HI,Hawaii                        ,Fire,1998-11-20T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-08-26T00:00:00.000Z,707afd0306a33b257c109a846c95c33d,2018-03-09T18:42:01.421Z
2238,1998-09-02T00:00:00.000Z,FM 362 FIRE,1998-09-02T00:00:00.000Z,1998-09-02T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-11-20T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,13cdc9b52cac58efa44fd266e5fbe003,2018-03-09T18:42:01.425Z
2223,1998-07-26T00:00:00.000Z,HERRON FIRE ,1998-07-26T00:00:00.000Z,1998-07-26T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,875f4fdaa94ffbf89f1220a1186b39f2,2018-03-09T18:42:01.424Z
2233,1998-08-03T00:00:00.000Z,UNION CHAPEL II FIRE,1998-08-03T00:00:00.000Z,1998-08-04T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-11-20T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,c5a01913a93caba1e288d486f6ea1a5b,2018-03-09T18:42:01.423Z
1240,1998-08-27T00:00:00.000Z,HURRICANE BONNIE,1998-08-20T00:00:00.000Z,1998-09-01T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Hurricane,1999-02-24T00:00:00.000Z,2006-08-01T00:00:00.000Z,2006-07-18T00:00:00.000Z,327b44580d896d23c44f59c9e8a21d36,2018-03-09T18:42:01.425Z
2235,1998-08-05T00:00:00.000Z,DENSON SPRINGS FIRE,1998-08-05T00:00:00.000Z,1998-08-12T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-11-20T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,c8551ee49b9418badcd22efd570e1a3d,2018-03-09T18:42:01.426Z
2228,1998-07-31T00:00:00.000Z,PINEY CREEK FIRE,1998-07-31T00:00:00.000Z,1998-08-01T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,a61ac67383553f2157c7bf7f74605bc9,2018-03-09T18:42:01.424Z
2231,1998-08-02T00:00:00.000Z,CROSSROADS FIRE,1998-08-02T00:00:00.000Z,1998-08-03T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,e3fbf399e15e4a29f34832061f6fb10d,2018-03-09T18:42:01.427Z
1238,1998-08-12T00:00:00.000Z,SEVERE STORMS AND FLOODING,1998-08-05T00:00:00.000Z,1998-08-15T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Severe Storm(s),1998-08-13T00:00:00.000Z,2006-08-01T00:00:00.000Z,2006-07-20T00:00:00.000Z,8fa409f055012fa76eef8346816df92d,2018-03-09T18:42:01.431Z
1237,1998-08-05T00:00:00.000Z,SEVERE STORMS AND HIGH WINDS,1998-07-21T00:00:00.000Z,1998-07-22T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Severe Storm(s),1998-08-05T00:00:00.000Z,2005-05-13T00:00:00.000Z,2005-05-03T00:00:00.000Z,9f318cf0d1f61577e4ad4473db337577,2018-03-09T18:42:01.430Z
2230,1998-08-01T00:00:00.000Z,WEATHERFORD FIRE,1998-08-01T00:00:00.000Z,1998-08-02T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,74e10df19a0b0335ed8758ad81394be8,2018-03-09T18:42:01.431Z
2232,1998-08-02T00:00:00.000Z,HIGHWAY LAKE FIRE,1998-08-02T00:00:00.000Z,1998-08-03T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,78963dbddaf4c55a83e306531bb04cdc,2018-03-09T18:42:01.432Z
2227,1998-07-30T00:00:00.000Z,WHITE BLUFF FIRE,1998-07-30T00:00:00.000Z,1998-08-03T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,452c04bf5931c642286a6e8081b5a9b4,2018-03-09T18:42:01.433Z
1231,1998-07-02T00:00:00.000Z,SEVERE STORMS AND FLOODING,1998-06-12T00:00:00.000Z,1998-07-02T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Severe Storm(s),1998-07-02T00:00:00.000Z,2006-06-22T00:00:00.000Z,2006-05-22T00:00:00.000Z,13f702803eb894f6690a769e847e55fb,2018-03-09T18:42:01.438Z
2218,1998-07-10T00:00:00.000Z,STERLING FIRE ,1998-07-10T00:00:00.000Z,1998-07-12T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,6cf55327ac2192b063ef0b9c843936ad,2018-03-09T18:42:01.437Z
1236,1998-07-24T00:00:00.000Z,"SEVERE STORMS,STRAIGH LINE WINDS, TORNADOES,RAIN,AND FLOODI",1998-06-18T00:00:00.000Z,1998-06-30T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Severe Storm(s),1998-08-03T00:00:00.000Z,1998-12-28T00:00:00.000Z,,0e6d36eb721f1a484ad13113b4edabf9,2018-03-22T22:40:37.067Z
2205,1998-06-19T00:00:00.000Z,WALDO SOUTHEAST FIRE,1998-06-19T00:00:00.000Z,1998-06-19T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,1998-06-19T00:00:00.000Z,89a96f0853ddae58c323924cd60d11d0,2018-03-09T18:42:01.440Z
2212,1998-06-21T00:00:00.000Z,CALOOSHATTCHEE FIRE COMPLEX,1998-06-21T00:00:00.000Z,1998-06-21T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,1998-06-21T00:00:00.000Z,82ff747169bb803dcc63ddab87f4961e,2018-03-09T18:42:01.444Z
2213,1998-06-26T00:00:00.000Z,OSHA CANYON COMPLEX  (COLFAX),1998-06-24T00:00:00.000Z,1998-07-01T00:00:00.000Z,Fire Suppression,NM,New Mexico                    ,Fire,1998-08-13T00:00:00.000Z,2003-02-28T00:00:00.000Z,2002-01-10T00:00:00.000Z,6df36bb533359aee519ce5b392c00055,2018-03-09T18:42:01.444Z
1215,1998-04-20T00:00:00.000Z,"SEVERE STORMS, TORNADOES AND FLOODING",1998-04-16T00:00:00.000Z,1998-05-18T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Severe Storm(s),1998-04-20T00:00:00.000Z,2008-10-24T00:00:00.000Z,2008-09-30T00:00:00.000Z,843bf481ac1e04050b382b3838330e75,2018-03-09T18:42:01.447Z
