disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType
2003,4/8/1971,BROKEN BOW FIRE,4/8/1971,4/8/1971,Fire Suppression,OK,Oklahoma                      ,Fire
312,9/18/1971,FLOODS,9/18/1971,9/18/1971,Major Disaster,PA,Pennsylvania                  ,Flood
332,5/15/1972,HEAVY RAINS & FLOODING,5/15/1972,5/15/1972,Major Disaster,KY,Kentucky                      ,Flood
2005,6/18/1971,DELTA JUNCTION FIRE,6/18/1971,6/18/1971,Fire Suppression,AK,Alaska                        ,Fire
296,10/12/1970,HEAVY RAINS & FLOODING,10/12/1970,10/12/1970,Major Disaster,PR,Puerto Rico                   ,Flood
295,9/29/1970,FOREST & BRUSH FIRES,9/29/1970,9/29/1970,Major Disaster,CA,California                    ,Fire
288,6/5/1970,SEVERE STORMS & FLOODING,6/5/1970,6/5/1970,Major Disaster,KY,Kentucky                      ,Flood
291,7/22/1970,HEAVY RAINS & FLOODING,7/22/1970,7/22/1970,Major Disaster,MN,Minnesota                     ,Flood
290,7/22/1970,HEAVY RAINS & FLOODING,7/22/1970,7/22/1970,Major Disaster,NY,New York                      ,Flood
287,6/5/1970,SEVERE STORMS & FLOODING,6/5/1970,6/5/1970,Major Disaster,ND,North Dakota                  ,Flood
289,7/3/1970,HEAVY RAINS & FLOODING,7/3/1970,7/3/1970,Major Disaster,FL,Florida                       ,Flood
294,9/22/1970,HEAVY RAINS & FLASH,9/22/1970,9/22/1970,Major Disaster,AZ,Arizona                       ,Flood
2002,7/18/1970,GRASS;AMLAND & FOREST FIRE,7/18/1970,7/18/1970,Fire Suppression,WA,Washington                    ,Fire
285,4/9/1970,HEAVY RAINS TORNADOES & FLOODING,4/9/1970,4/9/1970,Major Disaster,AL,Alabama                       ,Severe Storm(s)
293,9/22/1970,HEAVY RAINS & FLOODING,9/22/1970,9/22/1970,Major Disaster,CO,Colorado                      ,Flood
286,5/13/1970,TORNADOES WINDSTORMS & FLOODING,5/13/1970,5/13/1970,Major Disaster,TX,Texas                         ,Tornado
280,11/7/1969,HURRICANE CAMILLE,11/7/1969,11/7/1969,Major Disaster,AL,Alabama                       ,Hurricane
270,8/15/1969,FLOODING,8/15/1969,8/15/1969,Major Disaster,CA,California                    ,Flood
255,4/18/1969,FLOODING,4/18/1969,4/18/1969,Major Disaster,MN,Minnesota                     ,Flood
275,8/26/1969,HEAVY RAINS & FLOODING,8/26/1969,8/26/1969,Major Disaster,NY,New York                      ,Flood
245,6/18/1968,HEAVY RAINS & FLOODING,6/18/1968,6/18/1968,Major Disaster,NJ,New Jersey                    ,Flood
250,9/9/1968,HEAVY RAINS & FLOODING,9/9/1968,9/9/1968,Major Disaster,MN,Minnesota                     ,Flood
266,7/15/1969,TORNADOES SEVERE STORMS & FLOODING,7/15/1969,7/15/1969,Major Disaster,OH,Ohio                          ,Tornado
271,8/18/1969,HURRICANE CAMILLE,8/18/1969,8/18/1969,Major Disaster,MS,Mississippi                   ,Hurricane
241,5/29/1968,HEAVY RAINS & FLOODING,5/29/1968,5/29/1968,Major Disaster,OK,Oklahoma                      ,Flood
246,7/5/1968,SEVERE STORMS HIGH WINDS & FLOODING,7/5/1968,7/5/1968,Major Disaster,TX,Texas                         ,Flood
272,8/19/1969,HURRICANE CAMILLE,8/19/1969,8/19/1969,Major Disaster,LA,Louisiana                     ,Hurricane
277,8/30/1969,SEVERE STORMS & FLOODING,8/30/1969,8/30/1969,Major Disaster,VT,Vermont                       ,Flood
247,7/30/1968,FLOODING,7/30/1968,7/30/1968,Major Disaster,IN,Indiana                       ,Flood
252,11/7/1968,HURRICANE GLADYS,11/7/1968,11/7/1968,Major Disaster,FL,Florida                       ,Hurricane
292,8/4/1970,HURRICANE CELIA,8/4/1970,8/4/1970,Major Disaster,TX,Texas                         ,Hurricane
227,4/25/1967,TORNADOES,4/25/1967,4/25/1967,Major Disaster,IL,Illinois                      ,Tornado
265,7/15/1969,SEVERE STORMS & FLOODING,7/15/1969,7/15/1969,Major Disaster,KY,Kentucky                      ,Flood
260,5/1/1969,FLOODING,5/1/1969,5/1/1969,Major Disaster,WI,Wisconsin                     ,Flood
240,5/29/1968,TORNADOES & SEVERE STORMS,5/29/1968,5/29/1968,Major Disaster,IA,Iowa                          ,Tornado
281,12/19/1969,HEAVY RAINS & LANDSLIDE,12/19/1969,12/19/1969,Major Disaster,AK,Alaska                        ,Severe Storm(s)
261,5/19/1969,SEVERE STORMS & FLOODING,5/19/1969,5/19/1969,Major Disaster,CO,Colorado                      ,Flood
256,4/18/1969,FLOODING,4/18/1969,4/18/1969,Major Disaster,ND,North Dakota                  ,Flood
236,5/3/1968,TORNADO & SEVERE STORM,5/3/1968,5/3/1968,Major Disaster,AR,Arkansas                      ,Tornado
231,8/30/1967,FOREST FIRES,8/30/1967,8/30/1967,Major Disaster,ID,Idaho                         ,Fire
267,7/15/1969,TORNADOES SEVERE STORMS & FLOODING,7/15/1969,7/15/1969,Major Disaster,KS,Kansas                        ,Tornado
262,6/6/1969,FLOODING,6/6/1969,6/6/1969,Major Disaster,IL,Illinois                      ,Flood
242,6/5/1968,TORNADOES SEVERE STORMS & FLOODING,6/5/1968,6/5/1968,Major Disaster,IL,Illinois                      ,Tornado
237,5/4/1968,TORNADOES & SEVERE STORMS,5/4/1968,5/4/1968,Major Disaster,KY,Kentucky                      ,Tornado
2001,6/26/1970,ISLAND LAKE FIRE,6/26/1970,6/26/1970,Fire Suppression,AK,Alaska                        ,Fire
284,2/27/1970,SEVERE STORMS ICE JAMS & FLOODING,2/27/1970,2/27/1970,Major Disaster,ME,Maine                         ,Flood
276,8/30/1969,HEAVY RAINS & FLOODING,8/30/1969,8/30/1969,Major Disaster,IL,Illinois                      ,Flood
251,9/13/1968,HEAVY RAINS & FLOODING,9/13/1968,9/13/1968,Major Disaster,HI,Hawaii                        ,Flood
282,2/2/1970,HEAVY SNOWMELT RAINS & FLOODING,2/2/1970,2/2/1970,Major Disaster,KY,Kentucky                      ,Flood
257,4/18/1969,FLOODING,4/18/1969,4/18/1969,Major Disaster,SD,South Dakota                  ,Flood
232,9/28/1967,HURRICANE BEULAH,9/28/1967,9/28/1967,Major Disaster,TX,Texas                         ,Hurricane
230,8/17/1967,SEVERE STORMS & FLOODING,8/17/1967,8/17/1967,Major Disaster,AK,Alaska                        ,Flood
279,9/24/1969,SEVERE STORMS & FLOODING,9/24/1969,9/24/1969,Major Disaster,WV,West Virginia                 ,Flood
254,2/15/1969,SEVERE STORMS & FLOODING,2/15/1969,2/15/1969,Major Disaster,AR,Arkansas                      ,Flood
259,4/25/1969,FLOODING,4/25/1969,4/25/1969,Major Disaster,IA,Iowa                          ,Flood
229,7/18/1967,TORNADOES SEVERE STORMS & FLOODING,7/18/1967,7/18/1967,Major Disaster,KS,Kansas                        ,Tornado
234,2/10/1968,SEVERE ICE STORM,2/10/1968,2/10/1968,Major Disaster,NC,North Carolina                ,Severe Ice Storm
268,8/5/1969,HEAVY RAINS & FLOODING,8/5/1969,8/5/1969,Major Disaster,MN,Minnesota                     ,Flood
274,8/23/1969,SEVERE STORMS & FLOODING,8/23/1969,8/23/1969,Major Disaster,VA,Virginia                      ,Hurricane
243,6/5/1968,HEAVY RAINS & FLOODING,6/5/1968,6/5/1968,Major Disaster,OH,Ohio                          ,Flood
249,8/15/1968,HEAVY RAINS & FLOODING,8/15/1968,8/15/1968,Major Disaster,MN,Minnesota                     ,Flood
283,2/16/1970,SEVERE STORMS & FLOODING,2/16/1970,2/16/1970,Major Disaster,CA,California                    ,Flood
269,8/14/1969,HEAVY RAINS & FLOODING,8/14/1969,8/14/1969,Major Disaster,IA,Iowa                          ,Flood
258,4/19/1969,FLOODING,4/19/1969,4/19/1969,Major Disaster,NV,Nevada                        ,Flood
244,6/10/1968,HEAVY RAINS & FLOODING,6/10/1968,6/10/1968,Major Disaster,TX,Texas                         ,Flood
233,10/30/1967,SEVERE STORMS & FLOODING,10/30/1967,10/30/1967,Major Disaster,NY,New York                      ,Flood
278,9/3/1969,SEVERE STORMS & FLOODING,9/3/1969,9/3/1969,Major Disaster,WV,West Virginia                 ,Hurricane
263,7/11/1969,SEVERE STORMS & FLOODING,7/11/1969,7/11/1969,Major Disaster,TN,Tennessee                     ,Flood
253,1/26/1969,SEVERE STORMS & FLOODING,1/26/1969,1/26/1969,Major Disaster,CA,California                    ,Flood
238,5/4/1968,TORNADOES & SEVERE STORMS,5/4/1968,5/4/1968,Major Disaster,OH,Ohio                          ,Tornado
228,7/18/1967,SEVERE STORMS & FLOODING,7/18/1967,7/18/1967,Major Disaster,NE,Nebraska                      ,Flood
235,4/18/1968,TYPHOON JEAN,4/18/1968,4/18/1968,Major Disaster,FM,Federated States of Micronesia,Typhoon
264,7/11/1969,SEVERE STORMS & FLOODING,7/11/1969,7/11/1969,Major Disaster,WI,Wisconsin                     ,Flood
239,5/29/1968,TORNADOES SEVERE STORMS & FLOODING,5/29/1968,5/29/1968,Major Disaster,AR,Arkansas                      ,Tornado
273,8/19/1969,SEVERE STORMS & FLOODING,8/19/1969,8/19/1969,Major Disaster,PA,Pennsylvania                  ,Flood
248,8/4/1968,HEAVY RAINS & FLOODING,8/4/1968,8/4/1968,Major Disaster,IA,Iowa                          ,Flood
226,3/27/1967,SEVERE STORMS & FLOODING,3/27/1967,3/27/1967,Major Disaster,KY,Kentucky                      ,Flood
224,3/13/1967,FLOODING,3/13/1967,3/13/1967,Major Disaster,WV,West Virginia                 ,Flood
216,3/23/1966,FLOODING,3/23/1966,3/23/1966,Major Disaster,ND,North Dakota                  ,Flood
214,3/14/1966,FLOODING,3/14/1966,3/14/1966,Major Disaster,GA,Georgia                       ,Flood
219,6/10/1966,TORNADOES & SEVERE STORMS,6/10/1966,6/10/1966,Major Disaster,KS,Kansas                        ,Tornado
221,8/31/1966,HEAVY RAINS & FLOODING,8/31/1966,8/31/1966,Major Disaster,NE,Nebraska                      ,Flood
225,3/21/1967,TYPHOON SALLY,3/21/1967,3/21/1967,Major Disaster,FM,Federated States of Micronesia,Typhoon
215,3/22/1966,FLOODING,3/22/1966,3/22/1966,Major Disaster,MN,Minnesota                     ,Flood
220,7/9/1966,SEVERE STORMS & FLOODING,7/9/1966,7/9/1966,Major Disaster,ND,North Dakota                  ,Flood
218,5/12/1966,SEVERE STORMS & FLOODING,5/12/1966,5/12/1966,Major Disaster,TX,Texas                         ,Flood
223,1/2/1967,SEVERE STORMS & FLOODING,1/2/1967,1/2/1967,Major Disaster,CA,California                    ,Flood
211,12/7/1965,HEAVY RAINS & FLOODING,12/7/1965,12/7/1965,Major Disaster,CA,California                    ,Flood
196,5/11/1965,EARTHQUAKE,5/11/1965,5/11/1965,Major Disaster,WA,Washington                    ,Earthquake
186,12/31/1964,HEAVY RAINS & FLOODING,12/31/1964,12/31/1964,Major Disaster,ID,Idaho                         ,Flood
171,6/8/1964,EXTREME DROUGHT CONDITIONS,6/8/1964,6/8/1964,Major Disaster,VI,Virgin Islands of the U.S.    ,Drought
161,12/21/1963,FLOOD DUE TO BROKEN DAM,12/21/1963,12/21/1963,Major Disaster,CA,California                    ,Dam/Levee Break
204,8/18/1965,WATER SHORTAGE,8/18/1965,8/18/1965,Major Disaster,NY,New York                      ,Drought
194,4/25/1965,TORNADOES SEVERE STORMS & FLOODING,4/25/1965,4/25/1965,Major Disaster,IL,Illinois                      ,Tornado
179,10/13/1964,SEVERE STORMS & FLOODING,10/13/1964,10/13/1964,Major Disaster,NC,North Carolina                ,Flood
169,4/1/1964,SEISMIC SEA WAVE,4/1/1964,4/1/1964,Major Disaster,CA,California                    ,Other
154,4/30/1963,TYPHOON OLIVE,4/30/1963,4/30/1963,Major Disaster,FM,Federated States of Micronesia,Typhoon
217,4/30/1966,FLOODING,4/30/1966,4/30/1966,Major Disaster,AZ,Arizona                       ,Flood
213,2/10/1966,TYPHOON & HIGH TIDES,2/10/1966,2/10/1966,Major Disaster,AS,American Samoa                ,Typhoon
206,8/18/1965,WATER SHORTAGE,8/18/1965,8/18/1965,Major Disaster,PA,Pennsylvania                  ,Drought
191,4/14/1965,TORNADOES & SEVERE STORMS,4/14/1965,4/14/1965,Major Disaster,OH,Ohio                          ,Tornado
181,12/10/1964,TYPHOON LOUISE,12/10/1964,12/10/1964,Major Disaster,FM,Federated States of Micronesia,Typhoon
201,6/23/1965,FLOODING,6/23/1965,6/23/1965,Major Disaster,KS,Kansas                        ,Flood
156,7/17/1963,HEAVY RAINS & FLOODING,7/17/1963,7/17/1963,Major Disaster,NE,Nebraska                      ,Flood
176,9/10/1964,HURRICANE DORA,9/10/1964,9/10/1964,Major Disaster,FL,Florida                       ,Hurricane
189,4/14/1965,TORNADOES & SEVERE STORMS,4/14/1965,4/14/1965,Major Disaster,IN,Indiana                       ,Tornado
209,9/14/1965,HURRICANE BETSY,9/14/1965,9/14/1965,Major Disaster,FL,Florida                       ,Hurricane
164,3/17/1964,FLOODING,3/17/1964,3/17/1964,Major Disaster,VT,Vermont                       ,Flood
184,12/24/1964,HEAVY RAINS & FLOODING,12/24/1964,12/24/1964,Major Disaster,OR,Oregon                        ,Flood
212,1/22/1966,SEVERE STORMS & FLOODING,1/22/1966,1/22/1966,Major Disaster,CA,California                    ,Flood
166,3/20/1964,SEVERE STORMS & FLOODING,3/20/1964,3/20/1964,Major Disaster,AR,Arkansas                      ,Flood
199,6/19/1965,TORNADOES & FLOODING,6/19/1965,6/19/1965,Major Disaster,TX,Texas                         ,Tornado
174,7/20/1964,SEVERE STORMS & FLOODING,7/20/1964,7/20/1964,Major Disaster,NE,Nebraska                      ,Flood
222,9/27/1966,HEAVY RAINS & FLOODING,9/27/1966,9/27/1966,Major Disaster,TX,Texas                         ,Flood
159,9/24/1963,HURRICANE CINDY,9/24/1963,9/24/1963,Major Disaster,TX,Texas                         ,Hurricane
193,4/22/1965,FLOODING,4/22/1965,4/22/1965,Major Disaster,IA,Iowa                          ,Flood
198,6/14/1965,FLOODING,6/14/1965,6/14/1965,Major Disaster,MO,Missouri                      ,Severe Storm(s)
168,3/28/1964,EARTHQUAKE,3/28/1964,3/28/1964,Major Disaster,AK,Alaska                        ,Earthquake
173,7/8/1964,SEVERE STORMS & FLOODING,7/8/1964,7/8/1964,Major Disaster,MO,Missouri                      ,Flood
197,5/26/1965,FLOODING,5/26/1965,5/26/1965,Major Disaster,SD,South Dakota                  ,Flood
172,6/9/1964,HEAVY RAINS & FLOODING,6/9/1964,6/9/1964,Major Disaster,MT,Montana                       ,Flood
202,7/1/1965,SEVERE STORMS & FLOODING,7/1/1965,7/1/1965,Major Disaster,NM,New Mexico                    ,Flood
205,8/18/1965,WATER SHORTAGE,8/18/1965,8/18/1965,Major Disaster,NJ,New Jersey                    ,Drought
177,9/10/1964,HURRICANE DORA,9/10/1964,9/10/1964,Major Disaster,GA,Georgia                       ,Hurricane
180,11/4/1964,FLOODING,11/4/1964,11/4/1964,Major Disaster,GA,Georgia                       ,Flood
210,9/25/1965,HURRICANE BETSY,9/25/1965,9/25/1965,Major Disaster,MS,Mississippi                   ,Hurricane
155,7/4/1963,HEAVY RAINS & FLOODING,7/4/1963,7/4/1963,Major Disaster,WY,Wyoming                       ,Flood
185,12/29/1964,HEAVY RAINS & FLOODING,12/29/1964,12/29/1964,Major Disaster,WA,Washington                    ,Flood
188,4/11/1965,FLOODING,4/11/1965,4/11/1965,Major Disaster,MN,Minnesota                     ,Flood
160,11/27/1963,DROUGHT & IMPENDING FREEZE,11/27/1963,11/27/1963,Major Disaster,VT,Vermont                       ,Drought
163,3/17/1964,SEVERE STORMS & FLOODING,3/17/1964,3/17/1964,Major Disaster,KY,Kentucky                      ,Flood
203,7/27/1965,SEVERE STORMS & FLOODING,7/27/1965,7/27/1965,Major Disaster,MO,Missouri                      ,Flood
192,4/21/1965,TORNADOES SEVERE STORMS & FLOODING,4/21/1965,4/21/1965,Major Disaster,WI,Wisconsin                     ,Tornado
178,10/3/1964,HURRICANE HILDA,10/3/1964,10/3/1964,Major Disaster,LA,Louisiana                     ,Hurricane
167,3/24/1964,SEVERE STORMS & FLOODING,3/24/1964,3/24/1964,Major Disaster,OH,Ohio                          ,Flood
207,8/18/1965,WATER SHORTAGE,8/18/1965,8/18/1965,Major Disaster,DE,Delaware                      ,Drought
200,6/19/1965,TORNADOES SEVERE STORMS & FLOODING,6/19/1965,6/19/1965,Major Disaster,CO,Colorado                      ,Tornado
182,12/18/1964,SEVERE WINTER STORM,12/18/1964,12/18/1964,Major Disaster,MT,Montana                       ,Snow
175,9/8/1964,HURRICANE CLEO,9/8/1964,9/8/1964,Major Disaster,FL,Florida                       ,Hurricane
157,8/2/1963,HEAVY RAINS & FLOODING,8/2/1963,8/2/1963,Major Disaster,AR,Arkansas                      ,Flood
190,4/14/1965,TORNADOES & SEVERE STORMS,4/14/1965,4/14/1965,Major Disaster,MI,Michigan                      ,Tornado
165,3/20/1964,SEVERE STORMS & FLOODING,3/20/1964,3/20/1964,Major Disaster,WV,West Virginia                 ,Flood
208,9/10/1965,HURRICANE BETSY,9/10/1965,9/10/1965,Major Disaster,LA,Louisiana                     ,Hurricane
183,12/24/1964,HEAVY RAINS & FLOODING,12/24/1964,12/24/1964,Major Disaster,CA,California                    ,Flood
158,8/23/1963,HEAVY RAINS & FLOODING,8/23/1963,8/23/1963,Major Disaster,NY,New York                      ,Flood
187,1/18/1965,SEVERE STORMS HEAVY RAINS & FLOODING,1/18/1965,1/18/1965,Major Disaster,NV,Nevada                        ,Flood
162,3/17/1964,SEVERE STORMS & FLOODING,3/17/1964,3/17/1964,Major Disaster,IN,Indiana                       ,Flood
195,5/10/1965,FLOODING,5/10/1965,5/10/1965,Major Disaster,ND,North Dakota                  ,Flood
170,5/26/1964,EXTREME DROUGHT CONDITIONS,5/26/1964,5/26/1964,Major Disaster,PR,Puerto Rico                   ,Drought
151,3/27/1963,SEVERE STORMS & FLOODING,3/27/1963,3/27/1963,Major Disaster,TN,Tennessee                     ,Flood
148,3/13/1963,SEVERE STORMS & FLOODING,3/13/1963,3/13/1963,Major Disaster,KY,Kentucky                      ,Flood
146,3/2/1963,FLOODS,3/2/1963,3/2/1963,Major Disaster,WA,Washington                    ,Flood
150,3/26/1963,SEVERE STORMS & FLOODING,3/26/1963,3/26/1963,Major Disaster,GA,Georgia                       ,Flood
138,10/24/1962,SEVERE STORMS & FLOODING,10/24/1962,10/24/1962,Major Disaster,CA,California                    ,Flood
143,2/14/1963,FLOODS,2/14/1963,2/14/1963,Major Disaster,ID,Idaho                         ,Flood
145,2/25/1963,SEVERE STORMS HEAVY RAINS & FLOODING,2/25/1963,2/25/1963,Major Disaster,CA,California                    ,Flood
153,4/30/1963,TYPHOON OLIVE,4/30/1963,4/30/1963,Major Disaster,GU,Guam                          ,Typhoon
144,2/25/1963,FLOODS,2/25/1963,2/25/1963,Major Disaster,OR,Oregon                        ,Flood
149,3/21/1963,FLOODS,3/21/1963,3/21/1963,Major Disaster,VA,Virginia                      ,Flood
140,11/12/1962,TYPHOON KAREN,11/12/1962,11/12/1962,Major Disaster,GU,Guam                          ,Typhoon
135,10/10/1962,CHLORINE BARGE ACCIDENT,10/10/1962,10/10/1962,Major Disaster,MS,Mississippi                   ,Toxic Substances
152,4/24/1963,HEAVY RAINS & FLOODING,4/24/1963,4/24/1963,Major Disaster,HI,Hawaii                        ,Flood
147,3/13/1963,SEVERE STORMS & FLOODING,3/13/1963,3/13/1963,Major Disaster,WV,West Virginia                 ,Flood
142,2/14/1963,FLOODS,2/14/1963,2/14/1963,Major Disaster,NV,Nevada                        ,Flood
128,3/12/1962,FLOODS,3/12/1962,3/12/1962,Major Disaster,KY,Kentucky                      ,Flood
113,5/20/1961,FLOODS,5/20/1961,5/20/1961,Major Disaster,IN,Indiana                       ,Flood
103,7/15/1960,HEAVY RAINS HAIL FLOODS & TORNADOES,7/15/1960,7/15/1960,Major Disaster,TX,Texas                         ,Severe Storm(s)
78,6/22/1957,FLOODS,6/22/1957,6/22/1957,Major Disaster,IL,Illinois                      ,Flood
141,12/17/1962,ABNORMALLY HIGH TIDES,12/17/1962,12/17/1962,Major Disaster,FL,Florida                       ,Flood
123,3/9/1962,SEVERE STORMS HIGH TIDES & FLOODING,3/9/1962,3/9/1962,Major Disaster,VA,Virginia                      ,Flood
133,9/5/1962,FLOODS,9/5/1962,9/5/1962,Major Disaster,IA,Iowa                          ,Flood
88,11/6/1958,FLOODS,11/6/1958,11/6/1958,Major Disaster,KS,Kansas                        ,Flood
108,2/27/1961,FLOODS,2/27/1961,2/27/1961,Major Disaster,MS,Mississippi                   ,Flood
136,10/16/1962,SEVERE STORMS,10/16/1962,10/16/1962,Major Disaster,OR,Oregon                        ,Severe Storm(s)
73,5/16/1957,FLOODS & HURRICANE,5/16/1957,5/16/1957,Major Disaster,LA,Louisiana                     ,Hurricane
118,9/16/1961,HURRICANE CARLA,9/16/1961,9/16/1961,Major Disaster,TX,Texas                         ,Hurricane
83,5/15/1958,HEAVY RAINSTORMS & FLOODS,5/15/1958,5/15/1958,Major Disaster,AR,Arkansas                      ,Flood
131,5/10/1962,FLOODS,5/10/1962,5/10/1962,Major Disaster,NE,Nebraska                      ,Flood
